Part Number,Ja,Fe,Ma,Ap,My,Ju,Jl,Au,Se,Oc,No,De,1st Qtr,2nd Qtr,3rd Qtr,4th Qtr,This Year,Last Year
46622307956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
46617673124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46617699579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46622329167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46637664393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637665458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46627692553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46627680450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46627688883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46627682884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46628543436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46628543435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46627714204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46628556903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46629443853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46628533657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46627695030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46627675024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
46627675060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46627685810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46627692554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46627692608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
46628531176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46628543238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
46631233166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
46628549697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631233189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
46637670609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631542520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632351658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
46631455047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632328835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632328836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632346396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631453960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637653686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632328874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632345734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637664250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46631687012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46631540818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632309433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637652856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637652672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637658360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637652855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632347075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637664396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632347101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46631233200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46631233253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46631233305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631451608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631233909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46631234406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46631234405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46631234407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46631235507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632302173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632307268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
13311716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632309443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631241031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632303959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631241198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631455031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631453624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632302180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632307320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46631237774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632307133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631237173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632303902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631540816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631241197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631239098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632309444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631240649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631240627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46631238881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631451278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46631452400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
46631453144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
46631453298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
31472202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812-0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129905007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119902646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7119901399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119903546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7119904446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
6327727783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
13537795244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417685931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418522191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147162569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117666292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7119900244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119902859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7119902745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
6327651204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7119963030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13617678942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112343403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119903753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
46637668783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987675305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
13712345232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981036824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981070816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981070815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981036826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
981071186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
981071188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981071187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
981071184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981036825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981070814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981047075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981071185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981047034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981072456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418543601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637658361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46631455048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46631455255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
46631455336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
981075852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981073952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981075854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981072455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981075856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
981073954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13618550119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981073956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987700893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987700895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987700894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987701104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987701106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987701108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987701110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119904393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7119901418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637681887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987706371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
987707800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987706300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
987704600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
987707314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987703016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
987703017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987703200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
987703352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987704741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987707308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987703015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
987705170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987705254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987705256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417726291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119900138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7119903479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1497708622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597721680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417712281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597721688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721460339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16111230045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119902955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46637694991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119901059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46632307265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46632307266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46632307267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16111455104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408358111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407923622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119904949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119904939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119905680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
16117664109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119944651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119910374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119951430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27-L523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
16121240512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119907582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7119934060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119936442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119932096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7119913464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7119934675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7119921438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119919800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16124084110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119921100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7119904844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119905382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
7119905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7119906054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129908096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119904826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119984020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119978055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7129903768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129904815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17121460692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119964608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7119965056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16147720777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11131460229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129908467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
7129907194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7129907404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7129905778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7129908560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
7129907085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129907380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17217706518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129909297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7129908527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
7129905768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7129905006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129908404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18127698065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129906442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7129907401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129905601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129907146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
18127713438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129904329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7129904700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7119963308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
7129903964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7129904492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129903809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129904882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7129905386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7129906148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7129905658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
7129905516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7129908523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32721454945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147276245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11111343054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7129964678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7129934319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
32727650993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127515474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56141044AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149467628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11111460391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11111341849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21217670456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11112343223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11127677368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11127706516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111341418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
32727678101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117690502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117715425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121460463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11127717585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118562693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11117658311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
11117672505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22116758925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121341707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11117695189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129925908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7129909859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11111338342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7147119858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0302-0690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23007652937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23007667865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23007667866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23007667867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23002330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147693887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11111337733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111335090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23007707478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127723216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
23007724620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141460674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11128394386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11129480983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11142343036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23107651450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247688359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147663475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23121230087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147724486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151460935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11257652916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147720970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11279480373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11242682013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11241258420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11148568812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23008555844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221257796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11148523960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147675732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257652980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148358847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11148393581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11147706500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147668216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11138536827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141460307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11127726964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11128394385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141337654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11142343037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11128532975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11128562739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141341250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11131460425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
25111222015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142343039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23317681407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311341015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317675400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
71608526643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11318523450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327675777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11331336942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11337720737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11321460154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11331744328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8601365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
