,Part Number,Price,Margin,Quantity,Sales Last Year - Jan,Sales Last Year - Feb,Sales Last Year - Mar,Sales Last Year - Apr,Sales Last Year - May,Sales Last Year - Jun,Sales Last Year - Jul,Sales Last Year - Aug,Sales Last Year - Sep,Sales Last Year - Oct,Sales Last Year - Nov,Last Year Total Sales,Sales - Jan,Sales - Feb,Sales - Mar,Sales - Apr,Sales - May,Sales - Jun,Sales - Jul,Sales - Aug,Sales - Sep,Sales - Oct,Sales - Nov,Total Sales,Sales Last Week,Sales Last 2 Weeks,Sales Last Month,Sales Last 3 Months,Sales Last 6 Months,Sales Last 9 Months,Sales Last 12 Months,Sales Last 2 Years,Sales Last 3 Years,Sales Last 4 Years,Sales Last 5 Years,Cost Per Unit,Total Cost,Margin %,Obsolete
27179,MIT24143,251.67,134.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.35999999999999,117.35999999999999,53.37,1
27180,MIT24031,334.99,163.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.96,171.96,48.67,1
27181,76317922444,799.99,320.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.40000000000003,479.40000000000003,40.07,1
27182,76317922400,999.99,350.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.35,649.35,35.06,1
27183,4449147360,974.49,429.27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.22,1090.44,44.05,1
27184,4449146360,974.49,429.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.22,545.22,44.05,1
27185,4166017360,999.0,452.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.02,546.02,45.34,1
27186,76318568274,1086.99,348.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.8,738.8,32.03,1
27187,61321161A,208.99,97.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.69000000000001,223.38000000000002,46.56,1
27188,987700997,39.99,16.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,23.970000000000002,40.06,1
27189,987701004,39.99,16.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,23.970000000000002,40.06,1
27190,987701007,39.99,16.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,23.970000000000002,40.06,1
27191,987701006,39.99,16.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,47.940000000000005,40.06,1
27192,76128568509,445.99,178.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.3,267.3,40.07,1
27193,202674573-631-40,229.99,154.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.59,75.59,67.13,1
27194,76138395298,145.99,29.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.15,116.15,20.44,1
27195,2702-0259,99.99,30.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.96,69.96,30.03,1
27196,981011410,75.99,63.32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.669999999999995,12.669999999999995,83.33,1
27197,2855-0436,749.99,314.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.73,435.73,41.9,1
27198,2810-3864,889.99,222.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.46,667.46,25.0,1
27199,3914-000-130-500,349.99,276.06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.93,73.93,78.88,1
27200,3914-001-140-605,479.95,167.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.97,311.97,35.0,1
27201,3914-001-150-605,479.95,167.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.97,311.97,35.0,1
27202,3341-001-140-660,499.95,174.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.97,324.97,35.0,1
27203,76118567588,301.99,73.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.97000000000003,228.97000000000003,24.18,1
27204,76138568084,197.99,48.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.77,149.77,24.35,1
27205,76128523059,450.82,180.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.49,270.49,40.0,1
27206,76118568081,545.99,545.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27207,76138547155,175.99,42.57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.42000000000002,133.42000000000002,24.19,1
27208,76138567484,921.99,295.27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.72,1253.44,32.03,1
27209,76148553363,310.99,100.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.84,210.84,32.2,1
27210,76138395235,184.99,44.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.39000000000001,140.39000000000001,24.11,1
27211,76138568081,197.99,48.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.77,149.77,24.35,1
27212,76148396174,322.99,64.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.07,258.07,20.1,1
27215,76138568082,197.99,48.22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.77,299.54,24.35,1
27216,76817921680,239.99,84.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.35000000000002,155.35000000000002,35.27,1
27217,76138548179,144.99,52.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59,92.59,36.14,1
27218,76428504313,199.99,80.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4,238.8,40.3,1
27219,76428504314,199.99,80.59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4,358.20000000000005,40.3,1
27220,76429899300,59.99,24.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94,35.94,40.09,1
27221,76817921665,119.99,42.64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.35,154.7,35.54,1
27222,76118548161,42.99,10.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.040000000000006,32.040000000000006,25.47,1
27223,76817921656,179.99,63.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.35000000000001,116.35000000000001,35.36,1
27224,76428547256,419.99,168.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.4,251.4,40.14,1
27225,IMC-TEE-4-2XL,30.99,6.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65,24.65,20.46,1
27226,45-8926,219.99,66.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.99,153.99,30.0,1
27227,3707-0038,25.99,9.12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.869999999999997,151.82999999999998,35.09,1
27229,66-14148,72.0,29.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.84,42.84,40.5,1
27230,D-01-07,110.82,46.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.879999999999995,63.879999999999995,42.36,1
27231,96780621C,111.99,36.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.87,75.87,32.25,1
27232,96900712A,272.99,163.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.10000000000002,109.10000000000002,60.04,1
27233,0364-0001,82.99,29.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.919999999999995,53.919999999999995,35.03,0
27234,2130-0110,15.99,5.62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.370000000000001,31.110000000000003,35.15,1
27235,2130-0100,24.15,19.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,23.75,80.33,1
27236,2130-0098,89.99,66.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,74.44,0
27237,P529,33.99,11.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,22.07,35.07,1
27238,201875944-630-N,24.99,16.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,8.66,65.35,1
27239,97480131A,82.99,50.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.879999999999995,32.879999999999995,60.38,1
27240,076S180T,219.99,66.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.99,153.99,30.0,1
27241,987699444,15.99,7.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77,8.77,45.15,1
27242,71607689674,150.99,48.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.02000000000001,102.02000000000001,32.43,1
27243,IMC-BEANIE-RB,19.99,5.25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.739999999999998,383.23999999999995,26.26,0
27244,IMC-FACEMASK1,18.99,6.34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.649999999999999,88.54999999999998,33.39,0
27245,987699642A,14.99,6.77,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22,65.76,45.16,1
27246,01598569004,149.99,49.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.46000000000001,100.46000000000001,33.02,1
27247,MC900L,51.99,18.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77,33.77,35.05,1
27248,96680441A,181.99,66.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.04,230.08,36.79,1
27249,987695031,149.99,67.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47000000000001,82.47000000000001,45.02,1
27250,72602449657,50.99,16.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.160000000000004,34.160000000000004,33.01,1
27251,25911001,295.03,38.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.07,256.07,13.21,1
27252,76618392157,1.99,0.74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,7.5,37.19,1
27253,97380231A,319.99,151.44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.55,337.1,47.33,1
27254,96180581AA,120.99,27.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.97,93.97,22.33,1
27255,80272461059,33.99,9.24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,49.5,27.18,1
27256,987691027,19.99,17.37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6199999999999974,5.239999999999995,86.89,1
27257,76618392160,1.99,0.74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.25,37.19,1
27258,981072152,899.99,405.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.45,494.45,45.06,1
27259,981129523,79.99,31.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97,48.97,38.78,1
27260,987701717,199.99,80.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.97000000000001,119.97000000000001,40.01,1
27261,981072150,899.99,405.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.45,494.45,45.06,1
27262,987701715,199.99,80.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.97000000000001,119.97000000000001,40.01,1
27263,987703386,99.99,40.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.96999999999999,119.93999999999998,40.02,1
27264,987700808,139.99,63.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.45000000000002,76.45000000000002,45.39,1
27266,76138350404,1242.99,398.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.79,844.79,32.04,1
27267,76138567504,1242.99,398.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.79,844.79,32.04,1
27268,76138350405,1242.99,398.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.79,844.79,32.04,1
27269,76118546900,540.99,173.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.46000000000004,367.46000000000004,32.08,1
27270,97180191A,209.99,209.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27271,65440101A,177.99,177.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27272,97180311A,310.99,310.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27273,97180351A,412.99,412.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27274,69926771A,254.99,254.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27275,82410801A,260.99,260.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27276,55610361A,180.99,180.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27277,43814721A,3.99,3.99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27278,69928761A,199.99,199.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27279,32738405176,110.99,40.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39999999999999,70.39999999999999,36.57,1
27280,32731242591,25.99,9.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.529999999999998,16.529999999999998,36.4,1
27281,32737659692,100.99,36.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99999999999999,63.99999999999999,36.63,1
27282,32737659693,100.99,36.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99999999999999,63.99999999999999,36.63,1
27284,96481182A,3884.99,1232.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652.83,2652.83,31.72,1
27285,96781131B,1994.99,632.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.31,1362.31,31.71,1
27286,46638534975,355.99,86.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8,269.8,24.21,1
27287,361-3763,205.99,111.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.95,94.95,53.91,1
27290,79120451A,405.99,222.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.31,183.31,54.85,1
27291,286135203,44.99,15.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.240000000000002,29.240000000000002,35.01,1
27292,34112338249,5.99,2.79,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,22.400000000000002,46.58,1
27293,501783,49.99,17.52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47,97.41,35.05,1
27294,73710061A,139.99,64.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01,150.02,46.42,1
27295,73740281A,103.99,57.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.94,93.88,54.86,1
27297,T2021404,265.99,104.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.09,322.18,39.44,0
27299,395413,209.99,107.63,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.36000000000001,409.44000000000005,51.25,0
27300,73740342A,102.99,48.23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.76,109.52,46.83,0
27301,84010682B,23.99,5.51,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.479999999999997,129.35999999999999,22.97,1
27302,84010502B,23.99,23.98,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.06999999999998607,99.96,1
27303,84010092A,11.99,3.16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83,105.96000000000001,26.36,1
27304,84010252A,11.99,3.16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83,61.81,26.36,1
27305,1225-0375,9.99,3.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03,6.03,39.64,1
27306,76618546722,35.99,14.99,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,252.0,41.65,1
27307,076Z113C2,59.99,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99,41.99,30.01,1
27308,66-12416,112.99,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99,68.99,38.94,1
27309,77448533793,132.99,42.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.27000000000001,180.54000000000002,32.12,1
27310,1311115,28.51,10.69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82,35.64,37.5,1
27311,9049100333,143.88,55.59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.28999999999999,264.87,38.64,1
27312,4990003305,116.63,37.18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.44999999999999,158.89999999999998,31.88,1
27313,4990002501,99.99,42.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.959999999999994,57.959999999999994,42.03,1
27314,4990004709,138.68,62.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63000000000001,153.26000000000002,44.74,1
27315,4990003300,115.7,47.95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.75,203.25,41.44,1
27316,4990004710,99.99,41.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.56999999999999,58.56999999999999,41.42,1
27317,83302420083,33.99,6.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.400000000000002,54.800000000000004,19.39,1
27318,72607702415,20.99,7.06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,13.93,33.64,1
27319,72607701952,56.99,25.91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.080000000000002,93.24000000000001,45.46,1
27320,76318568401,27.99,9.18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81,18.81,32.8,1
27321,30-09617,42.99,16.13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.860000000000003,53.720000000000006,37.52,1
27322,05-P1207,54.89,26.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69,28.69,47.73,1
27323,72607699163,21.99,7.37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.619999999999997,43.85999999999999,33.52,1
27324,4990004703,45.5,18.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65,26.65,41.43,1
27325,72607716511,40.99,13.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61,27.61,32.64,1
27326,6511137,59.99,15.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.99,89.98,25.0,1
27327,76318392081,191.99,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.49,130.49,32.03,1
27328,72607691266,52.99,17.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.510000000000005,35.510000000000005,32.99,1
27329,4990001811,48.79,15.58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21,66.42,31.93,1
27330,63217714557,290.99,104.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.19,186.19,36.01,1
27331,72602340478,46.99,16.48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.51,61.02,35.07,1
27332,4990003475,79.2,27.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.74,51.74,34.67,1
27333,76318552892,23.99,8.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.679999999999998,15.679999999999998,34.64,1
27334,76319899551,7.99,2.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,5.11,36.05,1
27335,4990004551,45.5,18.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65,53.3,41.43,1
27336,76318549305,14.99,5.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,9.83,34.42,1
27337,76318549308,9.99,3.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,6.27,37.24,1
27338,97580071A,251.99,80.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.77,171.77,31.83,1
27339,72607711789,46.99,15.65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.340000000000003,62.68000000000001,33.3,1
27340,66-11784,88.99,88.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
27341,0602-0439,153.99,59.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.22,94.22,38.81,1
27342,66-14093,80.99,33.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.01,94.02,41.96,1
27343,66-11055,202.99,101.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.49000000000001,101.49000000000001,50.0,1
27344,RG.SCG0003.SS,87.49,30.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86999999999999,56.86999999999999,35.0,1
27345,FPG032,36.99,17.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,19.8,46.47,1
27346,72607667332,42.99,9.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.95,33.95,21.03,1
27347,71607700008,44.99,12.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14,32.14,28.56,1
27348,71607705964,71.99,23.15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.839999999999996,146.51999999999998,32.16,1
27349,66-13093,55.45,20.21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24,35.24,36.45,1
27350,66-14084,110.35,51.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.459999999999994,58.459999999999994,47.02,1
27351,66-12699,39.0,16.18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82,22.82,41.49,1
27352,76517723986,104.99,33.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02,71.02,32.36,1
27353,71607723027,14.99,4.35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.64,10.64,29.02,1
27354,76518568247,583.99,187.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.97,396.97,32.02,1
27355,C-PC1,17.99,8.04,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,29.849999999999998,44.69,1
27356,76819829878,9.99,4.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84,29.2,41.54,1
27357,LED8020-SB,299.99,100.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,199.0,33.66,1
27358,3807-0389,12.99,4.57,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,58.94,35.18,1
27359,76239445538,29.99,14.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.659999999999998,15.659999999999998,47.78,1
27360,71602412382,170.99,51.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,119.0,30.41,1
27361,3807-0176,23.99,8.42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.569999999999999,31.139999999999997,35.1,1
27362,038346,34.99,12.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.740000000000002,22.740000000000002,35.01,1
27365,107A21,17.99,6.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.689999999999998,58.44999999999999,35.02,1
27366,77402464348,102.44,32.78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66,139.32,32.0,1
27367,70241231A,19.75,9.83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,39.68,49.77,1
27368,1601058,129.99,36.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.10000000000001,93.10000000000001,28.38,1
27369,107A08,29.99,10.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49,38.98,35.01,1
27370,77402464350,72.99,29.62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36999999999999,86.73999999999998,40.58,1
27371,DS196272,42.99,15.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92,27.92,35.05,1
27372,53010342A,134.99,62.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.34,72.34,46.41,1
27373,3807-0332,17.99,6.32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.669999999999998,35.00999999999999,35.13,1
27374,83300401968,106.99,18.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.38,88.38,17.39,1
27375,76428548754,38.99,12.87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.120000000000005,78.36000000000001,33.01,1
27376,30-250BL,149.48,33.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.35999999999999,232.71999999999997,22.16,1
27377,411647,54.99,19.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74,107.22,35.01,1
27378,324-3970,27.99,9.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.169999999999998,18.169999999999998,35.08,1
27379,41070417,29.99,10.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49,58.47,35.01,1
27380,411342,39.99,14.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.990000000000002,51.980000000000004,35.01,1
27381,49411221B,305.99,67.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.57,238.57,22.03,1
27382,411642,50.99,17.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14,66.28,35.01,1
